ac_year,age,state_cd,state_name,district_cd,district_name,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls
2012-13,5,10,Bihar,1031,"KAIMUR (BHABUA)",952,208,0,0,0,0,0,0,0,0,0,0,960,241,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1032,ROHTAS,1025,164,0,0,0,0,0,0,0,0,0,0,970,263,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1033,JEHANABAD,959,123,0,0,0,0,0,0,0,0,0,0,765,117,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1034,"AURANGABAD (BIHAR)",1800,669,0,0,0,0,0,0,0,0,0,0,1948,686,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1035,GAYA,3841,2348,0,0,0,0,0,0,0,0,0,0,3929,2093,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1036,NAWADA,1276,429,0,0,0,0,0,0,0,0,0,0,1314,418,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1037,JAMUI,344,44,0,0,0,0,0,0,0,0,0,0,297,41,0,0,0,0,0,0,0,0,0,0
2012-13,5,10,Bihar,1038,ARWAL,289,54,0,0,0,0,0,0,0,0,0,0,336,61,0,0,0,0,0,0,0,0,0,0
2012-13,5,11,Sikkim,1101,"NORTH SIKKIM",90,6,0,0,0,0,0,0,0,0,0,0,66,10,0,0,0,0,0,0,0,0,0,0
2012-13,5,11,Sikkim,1102,"WEST SIKKIM",431,34,0,0,0,0,0,0,0,0,0,0,375,27,0,0,0,0,0,0,0,0,0,0
2012-13,5,11,Sikkim,1103,"SOUTH SIKKIM",353,20,0,0,0,0,0,0,0,0,0,0,335,12,0,0,0,0,0,0,0,0,0,0
2012-13,5,11,Sikkim,1104,"EAST SIKKIM",563,18,0,0,0,0,0,0,0,0,0,0,498,16,0,0,0,0,0,0,0,0,0,0
2012-13,5,12,"Arunachal Pradesh",1201,TAWANG,178,27,0,0,0,0,0,0,0,0,0,0,224,32,0,0,0,0,0,0,0,0,0,0
2012-13,5,12,"Arunachal Pradesh",1202,"WEST KAMENG",372,47,0,0,0,0,0,0,0,0,0,0,354,35,0,0,0,0,0,0,0,0,0,0
2012-13,5,12,"Arunachal Pradesh",1203,"EAST KAMENG",4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,12,"Arunachal Pradesh",1204,"PAPUM PARE",1403,81,0,0,0,0,0,0,0,0,0,0,1260,68,0,0,0,0,0,0,0,0,0,0
2012-13,5,12,"Arunachal Pradesh",1205,"LOWER SUBANSIRI",1085,588,0,0,0,0,0,0,0,0,0,0,865,446,0,0,0,0,0,0,0,0,0,0
2012-13,5,12,"Arunachal Pradesh",1206,"UPPER SUBANSIRI",52,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,12,"Arunachal Pradesh",1207,"WEST SIANG",649,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,12,"Arunachal Pradesh",1208,"EAST SIANG",221,11,0,0,0,0,0,0,0,0,0,0,234,14,0,0,0,0,0,0,0,0,0,0
2012-13,5,12,"Arunachal Pradesh",1209,"UPPER SIANG",413,5,0,0,0,0,0,0,0,0,0,0,378,9,0,0,0,0,0,0,0,0,0,0
2012-13,5,12,"Arunachal Pradesh",1211,LOHIT,44,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,12,"Arunachal Pradesh",1212,CHANGLANG,769,25,0,0,0,0,0,0,0,0,0,0,699,30,0,0,0,0,0,0,0,0,0,0
2012-13,5,12,"Arunachal Pradesh",1213,TIRAP,59,50,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0
2012-13,5,12,"Arunachal Pradesh",1214,"KURUNG KUMEY",886,39,0,0,0,0,0,0,0,0,0,0,866,51,0,0,0,0,0,0,0,0,0,0
2012-13,5,12,"Arunachal Pradesh",1216,ANJAW,163,2,0,0,0,0,0,0,0,0,0,0,155,8,0,0,0,0,0,0,0,0,0,0
2012-13,5,13,Nagaland,1301,MON,1226,100,0,0,0,0,0,0,0,0,0,0,1234,94,0,0,0,0,0,0,0,0,0,0
2012-13,5,13,Nagaland,1302,TUENSANG,925,0,0,0,0,0,0,0,0,0,0,0,880,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,13,Nagaland,1303,MOKOKCHUNG,668,1,0,0,0,0,0,0,0,0,0,0,675,3,0,0,0,0,0,0,0,0,0,0
2012-13,5,13,Nagaland,1304,ZUNHEBOTO,25,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,13,Nagaland,1305,WOKHA,917,0,0,0,0,0,0,0,0,0,0,0,961,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,13,Nagaland,1306,DIMAPUR,3641,0,0,0,0,0,0,0,0,0,0,0,3810,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,13,Nagaland,1307,KOHIMA,690,20,0,0,0,0,0,0,0,0,0,0,608,12,0,0,0,0,0,0,0,0,0,0
2012-13,5,13,Nagaland,1308,PHEK,743,0,0,0,0,0,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,13,Nagaland,1309,LONGLENG,379,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,13,Nagaland,1310,KIPHIRE,631,68,0,0,0,0,0,0,0,0,0,0,631,52,0,0,0,0,0,0,0,0,0,0
2012-13,5,13,Nagaland,1311,PEREN,190,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,14,Manipur,1401,SENAPATI,1094,35,0,0,0,0,0,0,0,0,0,0,1074,31,0,0,0,0,0,0,0,0,0,0
2012-13,5,14,Manipur,1402,TAMENGLONG,1301,173,0,0,0,0,0,0,0,0,0,0,1310,166,0,0,0,0,0,0,0,0,0,0
2012-13,5,14,Manipur,1403,CHURACHANDPUR,549,8,0,0,0,0,0,0,0,0,0,0,571,11,0,0,0,0,0,0,0,0,0,0
2012-13,5,14,Manipur,1404,BISHNUPUR,789,49,0,0,0,0,0,0,0,0,0,0,894,45,0,0,0,0,0,0,0,0,0,0
2012-13,5,14,Manipur,1405,THOUBAL,362,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,14,Manipur,1406,"IMPHAL WEST",1392,178,0,0,0,0,0,0,0,0,0,0,1238,193,0,0,0,0,0,0,0,0,0,0
2012-13,5,14,Manipur,1407,"IMPHAL EAST",49,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,14,Manipur,1408,UKHRUL,459,8,0,0,0,0,0,0,0,0,0,0,481,13,0,0,0,0,0,0,0,0,0,0
2012-13,5,14,Manipur,1409,CHANDEL,692,31,0,0,0,0,0,0,0,0,0,0,652,21,0,0,0,0,0,0,0,0,0,0
2012-13,5,15,Mizoram,1501,MAMIT,946,25,0,0,0,0,0,0,0,0,0,0,846,14,0,0,0,0,0,0,0,0,0,0
2012-13,5,15,Mizoram,1502,KOLASIB,131,2,0,0,0,0,0,0,0,0,0,0,129,2,0,0,0,0,0,0,0,0,0,0
2012-13,5,15,Mizoram,1503,AIZAWL,1169,138,0,0,0,0,0,0,0,0,0,0,1135,118,0,0,0,0,0,0,0,0,0,0
2012-13,5,15,Mizoram,1504,CHAMPHAI,328,21,0,0,0,0,0,0,0,0,0,0,325,23,0,0,0,0,0,0,0,0,0,0
2012-13,5,15,Mizoram,1505,SERCHHIP,12,3,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,15,Mizoram,1506,LUNGLEI,638,33,0,0,0,0,0,0,0,0,0,0,554,21,0,0,0,0,0,0,0,0,0,0
2012-13,5,15,Mizoram,1507,LAWNGTLAI,223,4,0,0,0,0,0,0,0,0,0,0,130,5,0,0,0,0,0,0,0,0,0,0
2012-13,5,15,Mizoram,1508,SAIHA,48,3,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,16,Tripura,1601,"WEST TRIPURA",416,6,0,0,0,0,0,0,0,0,0,0,310,2,0,0,0,0,0,0,0,0,0,0
2012-13,5,16,Tripura,1602,"SOUTH TRIPURA",95,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,16,Tripura,1603,DHALAI,254,14,0,0,0,0,0,0,0,0,0,0,233,8,0,0,0,0,0,0,0,0,0,0
2012-13,5,16,Tripura,1604,"NORTH TRIPURA",257,94,0,0,0,0,0,0,0,0,0,0,220,90,0,0,0,0,0,0,0,0,0,0
2012-13,5,16,Tripura,1605,SEPAHIJALA,183,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,16,Tripura,1606,KHOWAI,165,7,0,0,0,0,0,0,0,0,0,0,128,3,0,0,0,0,0,0,0,0,0,0
2012-13,5,16,Tripura,1607,GOMATI,176,18,0,0,0,0,0,0,0,0,0,0,127,13,0,0,0,0,0,0,0,0,0,0
2012-13,5,16,Tripura,1608,UNAKOTI,60,1,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,17,Meghalaya,1701,"WEST GARO HILLS",3589,213,0,0,0,0,0,0,0,0,0,0,3562,242,0,0,0,0,0,0,0,0,0,0
2012-13,5,17,Meghalaya,1702,"EAST GARO HILLS",1956,87,0,0,0,0,0,0,0,0,0,0,1937,82,0,0,0,0,0,0,0,0,0,0
2012-13,5,17,Meghalaya,1703,"SOUTH GARO HILLS",1617,160,0,0,0,0,0,0,0,0,0,0,1505,128,0,0,0,0,0,0,0,0,0,0
2012-13,5,17,Meghalaya,1704,"WEST KHASI HILLS",2717,263,0,0,0,0,0,0,0,0,0,0,2543,243,0,0,0,0,0,0,0,0,0,0
2012-13,5,17,Meghalaya,1705,"RI BHOI",1505,109,0,0,0,0,0,0,0,0,0,0,1351,83,0,0,0,0,0,0,0,0,0,0
2012-13,5,17,Meghalaya,1706,"EAST KHASI HILLS",2042,178,0,0,0,0,0,0,0,0,0,0,2011,149,0,0,0,0,0,0,0,0,0,0
2012-13,5,17,Meghalaya,1707,"WEST JAINTIA HILLS",1219,41,0,0,0,0,0,0,0,0,0,0,1247,56,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1801,KOKRAJHAR,1598,62,0,0,0,0,0,0,0,0,0,0,1543,29,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1802,DHUBRI,9263,222,0,0,0,0,0,0,0,0,0,0,8728,184,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1803,GOALPARA,2977,61,0,0,0,0,0,0,0,0,0,0,2832,56,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1804,BONGAIGAON,2396,22,0,0,0,0,0,0,0,0,0,0,2366,12,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1805,BARPETA,2707,88,0,0,0,0,0,0,0,0,0,0,2498,66,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1806,KAMRUP-RURAL,2245,556,0,0,0,0,0,0,0,0,0,0,2166,523,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1807,NALBARI,827,10,0,0,0,0,0,0,0,0,0,0,750,9,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1808,DARRANG,1152,1237,0,0,0,0,0,0,0,0,0,0,1108,1243,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1809,MORIGAON,360,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1810,NAGAON,3943,222,0,0,0,0,0,0,0,0,0,0,3748,209,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1811,SONITPUR,3904,19,0,0,0,0,0,0,0,0,0,0,3729,23,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1812,LAKHIMPUR,2297,89,0,0,0,0,0,0,0,0,0,0,2194,73,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1813,DHEMAJI,454,59,0,0,0,0,0,0,0,0,0,0,497,54,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1814,TINSUKIA,2662,160,0,0,0,0,0,0,0,0,0,0,2781,168,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1815,DIBRUGARH,1902,48,0,0,0,0,0,0,0,0,0,0,1771,43,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1816,SIBSAGAR,1283,640,0,0,0,0,0,0,0,0,0,0,1169,592,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1817,JORHAT,500,1103,0,0,0,0,0,0,0,0,0,0,466,1155,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1818,GOLAGHAT,1448,9,0,0,0,0,0,0,0,0,0,0,1364,15,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1819,"KARBI ANGLONG",2265,62,0,0,0,0,0,0,0,0,0,0,2248,48,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1820,"DIMA HASAO",883,124,0,0,0,0,0,0,0,0,0,0,722,30,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1821,CACHAR,4434,580,0,0,0,0,0,0,0,0,0,0,4179,513,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1822,KARIMGANJ,2981,245,0,0,0,0,0,0,0,0,0,0,2952,225,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1823,HAILAKANDI,2137,375,0,0,0,0,0,0,0,0,0,0,2022,349,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1824,BAKSA,5700,107,0,0,0,0,0,0,0,0,0,0,5539,141,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1825,CHIRANG,1811,101,0,0,0,0,0,0,0,0,0,0,1848,118,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1826,UDALGURI,468,62,0,0,0,0,0,0,0,0,0,0,515,43,0,0,0,0,0,0,0,0,0,0
2012-13,5,18,Assam,1827,KAMRUP-METRO,1134,19,0,0,0,0,0,0,0,0,0,0,1078,18,0,0,0,0,0,0,0,0,0,0
2012-13,5,19,"West Bengal",1901,DARJILING,3980,252,0,0,0,0,0,0,0,0,0,0,3884,259,0,0,0,0,0,0,0,0,0,0
2012-13,5,19,"West Bengal",1902,JALPAIGURI,23655,2349,0,0,0,0,0,0,0,0,0,0,21009,1794,0,0,0,0,0,0,0,0,0,0
2012-13,5,19,"West Bengal",1903,"KOCH BIHAR",16322,3041,0,0,0,0,0,0,0,0,0,0,16091,2435,0,0,0,0,0,0,0,0,0,0
2012-13,5,19,"West Bengal",1904,"UTTAR DINAJPUR",25292,1241,0,0,0,0,0,0,0,0,0,0,22971,1226,0,0,0,0,0,0,0,0,0,0
2012-13,5,19,"West Bengal",1905,"DAKSHIN DINAJPUR",12698,605,0,0,0,0,0,0,0,0,0,0,12240,602,0,0,0,0,0,0,0,0,0,0
2012-13,5,19,"West Bengal",1906,MALDAH,36889,7789,0,0,0,0,0,0,0,0,0,0,36306,7222,0,0,0,0,0,0,0,0,0,0
2012-13,5,19,"West Bengal",1907,MURSHIDABAD,48002,2151,0,0,0,0,0,0,0,0,0,0,45063,1989,0,0,0,0,0,0,0,0,0,0
2012-13,5,19,"West Bengal",1908,BIRBHUM,25743,1288,0,0,0,0,0,0,0,0,0,0,24694,1121,0,0,0,0,0,0,0,0,0,0
2012-13,5,19,"West Bengal",1909,BARDDHAMAN,43515,11948,0,0,0,0,0,0,0,0,0,0,43343,11985,0,0,0,0,0,0,0,0,0,0
