id,survey_year,state,college_institution,address_line1,address_line2,city,district,pin_code,website,area_in_acre,construct_in_sqmt,year_of_establishment,affiliat_university,other_affiliated_university_id,statutory_body_id,other_statutory_body,year_of_affiliation,location,latitude,longitude,type,autonomous,has_diploma_courses,management,specialized,evening,speciality,other_speciality,girl_exclusive,staff_quarter_available,non_teaching_staff,teaching_staff,total,student_hostel_available,hostel_count
544,2015,Gujarat,"Vidyabharti Trust College of BBA","At & Po: Umrakh Ta - Bardoli 394345 Dist Surat Gujarat",NA,Umrakh,Surat,394345,www.vidyabhartitrust.org,2,1995,2009,"Veer Narmad South Gujarat University, Surat",NA,1,NA,2009,R,21.11111,73.11111,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Commerce,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
34682,2015,"Madhya Pradesh","PRESTIGE INSTITUTE OF MANAGMENT","OPP. D. D. NAGAR","AIRPORT ROAD",GWALIOR,Gwalior,474020,www.Prestigegwl.org,2.5,4972,1997,"Jiwaji University, Gwalior",NA,6,NA,1997,U,26.2606728,78.2177693,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
618,2015,Gujarat,"Vidyabharati Trust College of BCA","At & Po: Umrakh Ta - Bardoli 394345 Dist Surat Gujarat","via mota",Umrakh,Surat,394345,www.vtcbb.edu.in,2,1995,2009,"Veer Narmad South Gujarat University, Surat",NA,1,NA,2009,R,21.11111,73.11111,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Science,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
42261,2015,Karnataka,"ST Aloysius College, Harihar","AMARAVATHI POST",NA,HARIHAR,Davanagere,577601,www.staloysiushar.com,8,7242.86,2010,"Davangere University, Davangere",434,1,NA,2010,R,14.30001,75.490001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
52061,2015,Punjab,"CT INSTITUTE OF TECHNOLOGY AND RESEARCH","GREATER KAILASH",MAQSUDAN,JALANDHAR,Jalandhar,144008,www.ctgroup.in,3,3000,2013,"I K Gujral Punjab Technical University, Jalandhar",NA,6,NA,2013,U,31.212694,75.333783,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
9525,2015,"Tamil Nadu","PMP College of Arts & Seience",Thokkampatti,"Thokkampatti PO",Dharmapuri,Dharmapuri,636705,www.pmpcollege.com,55,63000,1999,"Periyar University, Salem",NA,1,NA,1999,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
33458,2015,"Madhya Pradesh","Shri Ram Institute of Technology, Jabalpur","Near ITI, Madhotal, Jabalpur",NA,Jabalpur,Jabalpur,482002,www.sritgroup.net,10.5,32000,2001,"Rani Durgavati Vishwavidyalaya, Jabalpur",NA,6,NA,2006,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
48754,2015,"Daman & Diu","GOVERNMENT POLYTECHNIC, DAMAN-658","VARKUND,MOTA FALIYA","NANI DAMAN","NANI DAMAN",Daman,396210,daman.nic.in,5,12658,1989,"Gujarat Technological University, Ahmedbabd",593,6,NA,2008,R,6.35566,68.15555,"Affiliated College",FALSE,TRUE,"Central Government",TRUE,FALSE,"Engineering & Technology",NA,FALSE,TRUE,4,8,12,TRUE,1
16236,2015,Maharashtra,"Central India School of Fine Arts, Nagpur","Gavsi Manapur, Near Sahara City","Wardha Road",Nagpur,Nagpur,441108,www.cisfa.com,3,3000,2005,"Kavi Kulguru Kalidas Sanskrit Vishwavidyalaya, Ramtek",NA,1,NA,2005,R,NA,NA,"Affiliated College",TRUE,FALSE,"Private Un-Aided",TRUE,FALSE,"Fine Arts",NA,FALSE,FALSE,NA,NA,NA,FALSE,0
33379,2015,"Madhya Pradesh","Shri Ram Institute of Management, Jabalpur","Near ITI Madhotal, Jabalpur, M.P.",NA,Jabalpur,Jabalpur,482002,www.sritgroup.net,0.505,7000,2008,"Rani Durgavati Vishwavidyalaya, Jabalpur",NA,6,NA,2008,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Management,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
7586,2015,Maharashtra,"Dyanand College of Pharmacy, Barshi Road, Latur","Barshi road,latur",NA,Latur,Latur,413531,www.dayanandpharmacy.org,2.5,3357,2009,"Swami Ramanand Teerth Marathwada University, Nanded",NA,"06,09",NA,2009,U,18.00001,76.00001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Pharmacy,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
25765,2015,Telangana,"Nehru Memorial Govt. Degree College","NEAR JOGINATH TEMPLE",NA,JOGIPET,Medak,502270,www.jogipetgdc.in,15,25000,1968,"Osmania University, Hyderabad",NA,1,NA,1968,R,NA,NA,"Affiliated College",FALSE,FALSE,"State Government",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
50099,2015,"Uttar Pradesh","SW ARJUN SINGH RANI INDIRA SINGH MAHAVIDYALAYA, JAIRAMPUR",VILL-GURGAULA,POST-JAYRAMPUR,FATEHPUR,Fatehpur,212656,asrismv.org.in,2.68,2800,2011,"Chatrapati Sahuji Maharaj Kanpur University, Kanpur",NA,1,NA,2014,R,25.00001,80.00001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
18684,2015,Maharashtra,"Pooja Physical Education College","At- Halbitola (khamari) Amgaon Road Gondia, (M.S.)",NA,GONDIA,Gondiya,441601,NA,6,1442.47,1994,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",NA,3,NA,1994,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
52336,2015,Karnataka,"gnanadri first grade college srinivasapura","Opp Girls college","M.G. Road","Srinivaspur Town",Kolar,563135,gfgcsvp.edu.co.in,0.5,0.5,2013,"Bangalore University, Bangalore",NA,1,NA,2013,U,23.25672,97.25641,"Affiliated College",TRUE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
6670,2015,Gujarat,"SHRI B H DAVE COLLEGE OF EDUCATION SAMI","AT PO SAMI TA SAMI DIST PATA","AT PO SAMI TA SAMI DIST PATA",SAMI,Patan,384245,www.bhdavecolege.in,NA,NA,2007,"Hemchandracharya North Gujart University, Patan",136,3,NA,2007,R,NA,NA,"Affiliated College",TRUE,FALSE,University,FALSE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
25508,2015,Telangana,"Silver Jubilee Degree College","H.No 7-105/1,SAI ENCLAVE","BEHIND ICICI BANK",HABSIGUDA,Hyderabad,500017,www.sjdegreecollege.in,2,2500,1996,"Osmania University, Hyderabad",NA,19,"university selection commitee",1996,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
25475,2015,Telangana,"Srinivasa Degree College (Medak)","H.NO 1-7-26","BRAHMIN STREET",MEDAK,Medak,502110,NA,9171,NA,2003,"Osmania University, Hyderabad",NA,1,NA,2003,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
27059,2015,"Tamil Nadu","Sri Vidya College of Engineering and Technology","Sivakasi Main Road",Virudhunagar,Virudhunagar,Virudhunagar,626005,www.srividyaengg.ac.in,11.49,22481.599,2008,"Anna University, Chennai",NA,6,NA,2008,R,9.35001,77.57001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Technical,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
25532,2015,Telangana,"St. Marys Centenary Degree College",9-1-257/2,"St Francis Street",Secunderabad,Hyderabad,9/1/2025,www.smcdc.ac.in,1,289764,2001,"Osmania University, Hyderabad",NA,6,NA,2001,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
50224,2015,Telangana,"CAPITAL DEGREE COLLEGE, L B NAGAR","H.No.32-437/2, Plot No.s 383 to 387 LB NAGAR SHAPUR NAGAR","QUTHBULLAPUR MANDAL",HYDERABAD,Rangareddy,500055,NA,NA,NA,2014,"Osmania University, Hyderabad",NA,1,NA,2014,U,NA,NA,"Affiliated College",FALSE,FALSE,"Local Body",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
6010,2015,Gujarat,"H. B. Kapadia College of Education","The New High School Campus, Opp. Anand Shopping Centre,","Ratanpole, Golwad, Pir Mohammedshah Road,",Ahmedabad,Ahmadabad,380001,www.hbkapadiabedcollege.org,0.495,2763.74,2006,"Gujarat University, Ahmedabad",NA,3,NA,2006,U,23.02663,72.587355,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,"Education/Teacher Education",NA,FALSE,FALSE,NA,NA,NA,FALSE,0
9600,2015,Tripura,"College of Veterinary Science & Animal Husbandry","R.K.Nagar, Tripura West Pin:799008",NA,Agartala,"West Tripura",799008,cvscrknagar@gmail.com,82,56,2009,"Tripura University, Agartala",NA,19,"Veterinary Council of India",2009,R,NA,NA,"Affiliated College",FALSE,FALSE,"State Government",TRUE,FALSE,Veterinary,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
18882,2015,Maharashtra,"Shri. Madhaorao Wankhade Sharirik Shikshan Mahavidyalaya, Kamptee","Behind Rly Station, New Kamptee, Dist-Nagpur 441002",NA,Kamptee,Nagpur,441002,mwssm.org,9.75,1160,1991,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",NA,3,NA,1992,R,21.2275312,NA,"Affiliated College",FALSE,FALSE,"Local Body",TRUE,FALSE,"Sports/Yoga/Physical Education",NA,FALSE,FALSE,NA,NA,NA,FALSE,0
6652,2015,Gujarat,"SHRI BAYAD KELAVANI MANDAL SANACHALIT BED COLLEGE","N.H.Shah High School Campus","Nr. Mamlatdar Office Road",Bayad,"Sabar Kantha",383325,www.bayadkm.com,1.3,1159.54,2006,"Hemchandracharya North Gujart University, Patan",NA,1,NA,2006,R,23.130001,73.130001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,"Education/Teacher Education",NA,FALSE,FALSE,NA,NA,NA,FALSE,0
45170,2015,"Uttar Pradesh","LANDMARK INSTITUTE OF MANAGEMENT & TECHNOLOGY, DIDAULI","DIDAULI, N.H.24",NA,"Jyotiba Phule Nagar","Jyotiba Phule Nagar",244222,www.landmarkgroup.org.in,2.47,2700,2011,"Mahatama Jyotiba Phule Rohikhand University, Bareilly",NA,1,NA,2011,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
90,2015,Gujarat,"Patel Group of Institutions (SFI)-Moti Dau,Tal-Dist-Mehsana 803","AT - MOTIDAU","MOTIDAU - UNJHA MEHSANA HIGHWAY",MEHSANA,Mahesana,384120,www.pginst.org,3.45,13960,2010,"Gujarat Technological University, Ahmedbabd",NA,6,NA,2010,R,23.40001,NA,"Affiliated College",TRUE,FALSE,"Private Un-Aided",TRUE,FALSE,Management,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
25696,2015,Telangana,"Jagruthi Degree College (Malkajgiri)","D NO 13-92/2 SANJAY NAGAR","MALKAJGIRI X ROADS RR DIST",HYDERABAD,Rangareddy,500047,www.jaagruthidegreecollegemalkajgiri.org,NA,18000,2005,"Osmania University, Hyderabad",NA,1,NA,2005,U,NA,NA,"Affiliated College",FALSE,FALSE,University,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
48375,2015,"West Bengal","Hooghly B. C. Roy Institute, Boinchigram","VILL - BOINCHI GRAM","PO - BOINCHI GRAM",HOOGHLY,Hugli,712135,www.hbcri-wb.org,3.07,1981,2012,"Burdwan University, Burdwan",NA,3,NA,2012,R,23.6339012,88.1261482,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,"Education/Teacher Education",NA,FALSE,FALSE,NA,NA,NA,TRUE,2
18175,2015,Maharashtra,"Dr Babsaheb Ambedkar Arts Commerce College, Brahmapuri","KHED ROAD, BRAMHAPURI","KHED ROAD, BRAMHAPURI",BRAMHAPURI,Chandrapur,441206,www.dbacbpuri.in,7.89,4574,1972,"GONDWANA UNIVERSITY, GADCHIROLI",NA,1,NA,1972,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
39564,2015,Odisha,"P.P.College, Nichintakoili,Cuttack","At/Po-Nischintakoili, Dist-Cuttack","Pin-754207, Ph-0671-2353626",Cuttack,Cuttack,754207,www.ppcollege.org.in,7.82,21084.99,1979,"Utkal University, Bhubaneswar",434,19,"Govt. of Odisha",1984,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
6012,2015,Gujarat,"Vivekanand College of Education","OPP. RAIPUR GATE","Taluka: Ahmedabad city, AHMEDABAD-380 022",AHMEDABAD,Ahmadabad,380022,NA,0.197684,4645.152,1969,"Gujarat University, Ahmedabad",NA,3,NA,1978,U,23.00002,72.00037,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
10094,2015,Karnataka,"GOVT FIRST GRADE COLLEGE, MUDDEBIHAL","Almatti Road ,Muddebihal.","Near Bhosale Petrol Bank",Muddebihal,Bijapur,586212,http://gfgc.kar.nic.in/muddebihal/,3,90000,2007,"Rani Channamma University, Belagavi",595,1,NA,2007,R,15.12111,75.12253,"Affiliated College",FALSE,FALSE,"State Government",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
25989,2015,Telangana,"Harshini Degree College","PLOT NO-8,DURGA NAGAR COLONY, LANE OPPOSITE CHANDHANA BRO'S,",AMEERPET,HYDERABAD,Hyderabad,500016,www.harshinidegreecollege.com,NA,NA,2011,"Osmania University, Hyderabad",NA,1,NA,2011,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
5899,2015,Gujarat,"C. U. Shah Science College","Nr. Gujaat Vidhyapeeth, Income Tax Circle,","Ashram Road,",Ahmedabad-380014,Ahmadabad,380014,www.cushahsciencecollege.org,0.7276,1675.66,1965,"Gujarat University, Ahmedabad",NA,1,NA,1965,U,23.03001,72.58001,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Science,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
5969,2015,Gujarat,"Vaidya Shri M. M. Patel Education College","627,Gulbai Tekra,Pankaj vidyalay campus","Ellisbridge, Taluka : Ahmedabad","Ahmedabad - 380006",Ahmadabad,380006,www.skpatel-mmpatelcollege.org,1.19,5960,1971,"Gujarat University, Ahmedabad",NA,3,NA,1971,U,23.028714,72.552896,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,"Education/Teacher Education",NA,FALSE,FALSE,NA,NA,NA,TRUE,1
5931,2015,Gujarat,"Lokmanya Commerce College","Shivranjani cross road","Satellite, Ta.- Ahmedabad","Ahmedabad, 380015",Ahmadabad,380015,www.lokmanya.ac.in,1,100000,2006,"Gujarat University, Ahmedabad",NA,1,NA,2006,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
35788,2015,"Tamil Nadu","Sri Bharathi Arts and Science College (W), Pudukkottai 622 303.",Kaikkurichi,"Pudukkottai - 622 303",Pudukkottai,Pudukkottai,622303,www.sbcoll.edu.in,10.27,20790,2005,"Bharathidasan University, Tiruchirappalli",NA,1,NA,2005,R,10.38001,78.82001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,TRUE,1
25503,2015,Telangana,"Sree Ramchandra Arts & Science College",2-2-1107/A&B,TilakNagar,Hyderabad,Hyderabad,500044,srascollege@gmail.com,0.1,450,1972,"Osmania University, Hyderabad",NA,1,NA,1972,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
26031,2015,Telangana,"Priyanka Degree College for Women","12-2-831/7,VARADA COMPLEX",MEHDIPATNAM,HYDERABAD,Hyderabad,500028,NA,NA,NA,1994,"Osmania University, Hyderabad",NA,1,NA,1994,U,10.25001,70.22001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
5790,2015,Gujarat,"Vivekanand College of Arts","O/S. RAIPUR GATE",RAIPUR,"AHMEDABAD 380022",Ahmadabad,380022,NA,0.197684,4645.152,1968,"Gujarat University, Ahmedabad",NA,1,NA,1972,U,23.15551,72.318413,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
44637,2015,"West Bengal","Vivekananda Mahavidyalaya, Haripal","Khamarchandi, Haripal, Hugli-712405",NA,NA,Hugli,712405,www.vivekanandamahavidyalaya.org,7.5,34000,1966,"Burdwan University, Burdwan",NA,1,NA,1966,R,22.34125,74.26458,"Affiliated College",TRUE,FALSE,University,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
5889,2015,Gujarat,"Ahmedabad Arts and Commerce College","Near Telephone Exchange",Vasna,"Ahmadabad - 380007.",Ahmadabad,380007,NA,1.193,3719.79,1965,"Gujarat University, Ahmedabad",NA,1,NA,1965,U,23.022505,72.571362,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
25519,2015,Telangana,"SVVVS College",Begumpet,Hyderabad,Hyderabad,Hyderabad,500011,NA,7.5,2000,1928,"Osmania University, Hyderabad",NA,19,Others,1928,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Others,Oriental,FALSE,TRUE,9,10,19,TRUE,1
44171,2015,Maharashtra,"Pratibhatai Ptil Mahil Shikshanshastra Mahavidyalaya","Chandrapur (Khallar)",Tq.Daryapur,Dist.Amravati,Amravati,444811,www.vbsmamt.org,2,1648.45,2008,"Smt. Nathibai Damodar Thackersey Women's Univeristy, Mumbai",NA,3,NA,2008,R,20.922069,77.326699,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,"Education/Teacher Education",NA,TRUE,FALSE,NA,NA,NA,FALSE,0
40566,2015,Karnataka,"Adarsha College Of Nursing","#1877/5, 80 FEET ROAD, KACHARAKANAHALLI","KALYAN NAGAR",BANGALORE,Bangalore,560043,adhayayanavidyatrust.com,0,23792,2003,"Rajiv Gandhi University of Health Sciences, Bangalore",NA,2,NA,2003,U,NA,NA,"Affiliated College",TRUE,FALSE,"Private Un-Aided",TRUE,FALSE,Nursing,NA,FALSE,TRUE,7,13,20,TRUE,2
9602,2015,Tripura,"Bhavan's Tripura College of Science & Technology","UTTAR ANANDANAGAR",ANANDANAGAR,AGARTALA,"West Tripura",799004,www.btcstagartala.org,5.08,6329.02,2003,"Tripura University, Agartala",NA,19,"Tripura University",2003,R,23.12345,91.12345,"Affiliated College",FALSE,FALSE,"Local Body",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
25936,2015,Telangana,"Pragathi Women's Degree College","PLOT NO: 947 & 948,VIVEKANANDA NAGAR COLONY",KUKATPALLY,HYDERABAD,Rangareddy,500072,www.pragathicollege.in,NA,22000,2002,"Osmania University, Hyderabad",NA,1,NA,2002,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,0
25478,2015,Telangana,"Nruputunga Degree College","H.No. 3-4-373 & 374, Lingampally,",Kachiguda,Hyderabad,Hyderabad,500027,www.nrupatunga.in,1.504,2200,1989,"Osmania University, Hyderabad",NA,6,NA,1989,U,17.23359,78.293265,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
52092,2015,Kerala,"STELLA MARIS COLLEGE OF COMMERCE AND INDUSTRY","KIZHUMURY P.O",RAMAMANGALAM,ERNAKULAM,Ernakulam,686663,www.stellamariscci.com,NA,NA,2014,"Mahatma Gandhi University, Kottayam",NA,19,"Mahatma Gandhi University, Kottayam",2014,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,TRUE,3,11,14,FALSE,0
10981,2015,Maharashtra,"Vishwakarma Dadasaheb Chavan Institute of Management and Research,Malawadi","At Malwadi Post Masur","Tal Karad Dist Satara",Satara,Satara,415106,www.vdcimr.com,1,1992.9,2010,"Shivaji University, Kolhapur",NA,6,NA,2010,R,17.150001,74.120001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Management,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
48407,2015,Gujarat,"POLYTECHNIC IN AGRICULTURE, VYARA","PANWADI,Nera New Jilla Seva sadan","Bhens katri road, At & Po Vyara, Ta- Vyara","Vyara 396 650",Tapi,394650,www.nau.in,10.17,NA,1983,"Navsari Agricultural University",123,14,NA,NA,U,20.00021,73.12001,"Constituent / University College",FALSE,TRUE,University,TRUE,FALSE,Agriculture,NA,FALSE,TRUE,10,1,11,TRUE,2
26153,2015,Telangana,"Royal Degree College for Women","22-5-484/1 BALALA MANSION NEAR PANJESHA CHARMINAR",NA,HYDERABAD,Hyderabad,500002,www.royaledegreecollegeforwomen.com,2,14551,2011,"Osmania University, Hyderabad",NA,1,NA,2011,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,0
25531,2015,Telangana,"S.V.B. Degree College","H.NO.19-86/2,3,4","HYDERABAD ROAD, SRINIVASA NAGAR",SIDDIPET,Medak,502103,0,NA,21424,2005,"Osmania University, Hyderabad",NA,1,NA,2005,R,18.00006,78.00005,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
48798,2015,Telangana,"NEW MADINA DEGREE COLLEGE FOR WOMEN (CHARMINAR)","23-6-2, Upstairs SBH Bank, Shah Ali Banda",Charminar,Hyderabad,Hyderabad,500065,www.newmadinadegreecollege.com,NA,16000,2013,"Osmania University, Hyderabad",NA,19,"high council",2013,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,0
25309,2015,"Andhra Pradesh","A.G. & S.G.S. COLLEGE","College Road, Flat No : 2-391 D, Vuyyuru - 521165.","College Road, Flat No : 2-391 D, Vuyyuru - 521165.",Vuyyuru-521165.,Krishna,521165,agsgsc.edu.in,12.93,7084,1975,"Krishna University, Machhlipattanam",NA,1,NA,1975,R,NA,NA,"Affiliated College",TRUE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
13820,2015,Maharashtra,"Maharashtra Institute of Nursing Sciences (B.Sc.) Vishwanathpuram, Latur","Vshiwanth puram Ambajogai Road, Latur","Vishwanathpuram, Ambajogai Road, Latur",Latur,Latur,413531,www.mitmins.ac.in,58000,58000,2005,"Maharashtra University of Health Sciences, Nashik",641,2,NA,2005,U,18.40001,76.560001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Nursing,NA,FALSE,TRUE,15,28,43,TRUE,2
25881,2015,Telangana,"Little Flower Degree College","little flower junior college campus,",uppal,Hyderabad-39,Hyderabad,500039,www.lfdc.co.in,2,NA,2008,"Osmania University, Hyderabad",NA,1,NA,2008,U,NA,NA,"Affiliated College",FALSE,FALSE,University,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
9816,2015,Karnataka,"B.E.S. College of Law, Bangalore","CA-27, 16th Main, 4th Block, Jayanagar, Bangalore-560011","CA-27, 16th Main, 4th Block, Jayanagar, Bangalore-560011",BANGALORE,Bangalore,560011,besinstitutions.edu.in,4.7,12417,1998,"Karnataka State Law University, Hubli",NA,10,NA,1998,U,6.00001,68.00001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Law,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
25690,2015,Telangana,"Vijayanagar College of Commerce","Vijayanagar Colony","Asifnagar Mandal",Hyderabad,Hyderabad,500057,No,0.0398,0.035,1973,"Osmania University, Hyderabad",NA,19,"state council of higher education",1973,U,17.3990395,78.4526932,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
18377,2015,Maharashtra,"Green Heaven College of Education","Rui- ZARI, BEHIND SAHARA CITY, WARDHA ROAD, NAGPUR","NAGPUR RURAL 441108",NAGPUR,Nagpur,441108,WWW.NDSEDUCATION.ORG,4,1673.57,2010,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",NA,3,NA,2010,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
51934,2015,Gujarat,"GOPINATH J IMAHILA COMMERCE COLLEGE","Opp. Musafari Bunglow,","Swastic Society, Rajkot Road,",Sihor,Bhavnagar,364240,NA,0.37,696.77,2015,"Maharaja Krishnakumarsinhji Bhavnagar University",NA,1,NA,2015,R,21.700001,71.970001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,0
48803,2015,Telangana,"NEW MADINA DEGREE COLLEGE (SHAIKPET)","8-1-20/1, TOLICHOWKI",SHAIKPET,HYDERABAD,Hyderabad,500008,NA,NA,8000,2012,"Osmania University, Hyderabad",NA,6,NA,NA,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
891,2015,Gujarat,"SARDAR PATEL MAHILA ARTS & COMMERCE COLLEGE-JUNAGADH",Joshipura,Joshipura,Junagadh,Junagadh,362002,www.smaccjnd.org,8,6432,1986,"BHAKTA KAVI NARSINH MEHTA UNIVERSITY",104,1,NA,1986,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,TRUE,1
